,status,pnl,duration,dd,open,close,entry,exit,ddtms,ddv,created_at,side,tx,txi
750,closed,0.0645,842.0,-0.0779257147221303,1663567080000.0,1663617600000,18451.0,19640.5,1663569840000.0,18110.0,2022-09-11 00:00:00,buy,15m,-4
697,closed,0.017,122.0,-0.034879693037384425,1663567080000.0,1663574400000,18451.0,18764.5,1663569840000.0,18110.0,2022-09-08 00:00:00,buy,15m,-4
626,closed,0.0152,122.0,-0.033130883433277025,1663567080000.0,1663574400000,18450.72,18730.56,1663569840000.0,18110.0,2022-09-04 00:00:00,buy,4h,-3
765,closed,0.0271,362.0,-0.04440281771891407,1663567080000.0,1663588800000,18451.0,18951.5,1663569840000.0,18110.0,2022-09-12 00:00:00,buy,15m,-4
663,closed,0.0152,122.0,-0.033130883433277025,1663567080000.0,1663574400000,18450.72,18730.56,1663569840000.0,18110.0,2022-09-06 00:00:00,buy,4h,-3
645,closed,0.0152,122.0,-0.033130883433277025,1663567080000.0,1663574400000,18450.72,18730.56,1663569840000.0,18110.0,2022-09-05 00:00:00,buy,4h,-3
878,closed,0.0092,240.0,-0.015693562541944144,1663617600000.0,1663632000000,19550.0,19371.0,1663622520000.0,19675.0,2022-09-19 00:00:00,sell,1m,-2
879,closed,0.0026,2.0,-0.004731457800511509,1663620480000.0,1663620600000,19600.5,19550.0,1663620480000.0,19642.5,2022-09-19 00:00:00,sell,1m,2
897,closed,0.01,2387.0,-0.0487420584498094,1663632780000.0,1663776000000,19480.5,19675.0,1663696740000.0,18716.0,2022-09-20 00:00:00,buy,1m,3
896,closed,0.0088,43.0,-0.016375349708683044,1663643820000.0,1663646400000,19311.5,19480.5,1663644000000.0,19161.5,2022-09-20 00:00:00,buy,1m,2
895,closed,0.0066,10.0,-0.007767392486342335,1663644000000.0,1663644600000,19185.5,19311.5,1663644000000.0,19161.5,2022-09-20 00:00:00,buy,1m,-2
894,closed,0.0101,105.0,-0.021656980532172736,1663679700000.0,1663686000000,18993.0,19185.5,1663681260000.0,18770.0,2022-09-20 00:00:00,buy,1m,-3
893,closed,0.0064,3.0,-0.009582477754962354,1663680420000.0,1663680600000,18871.5,18993.0,1663680600000.0,18811.0,2022-09-20 00:00:00,buy,1m,-4
910,closed,0.004,3.0,-0.005232419862054386,1663718460000.0,1663718640000,18845.5,18920.5,1663718520000.0,18821.5,2022-09-21 00:00:00,buy,1m,-3
911,closed,0.004,26.0,-0.00557162187259558,1663718640000.0,1663720200000,18920.5,18845.5,1663719000000.0,18950.5,2022-09-21 00:00:00,sell,1m,-2
912,closed,0.0067,88.0,-0.006844428001374171,1663727520000.0,1663732800000,19047.5,18920.5,1663727520000.0,19050.0,2022-09-21 00:00:00,sell,1m,2
913,closed,0.0049,262.0,-0.022785142407140045,1663760280000.0,1663776000000,19141.5,19047.5,1663770540000.0,19481.5,2022-09-21 00:00:00,sell,1m,3
914,closed,0.0089,90.0,-0.017762453308256928,1663767000000.0,1663772400000,19313.5,19141.5,1663770540000.0,19481.5,2022-09-21 00:00:00,sell,1m,4
898,closed,0.0099,1.0,-0.02897769564436231,1663783140000.0,1663783200000,19675.0,19480.5,1663783200000.0,20045.0,2022-09-20 00:00:00,sell,1m,4
915,closed,0.0231,1.0,-0.03787506148548942,1663783140000.0,1663783200000,19770.0,19313.5,1663783200000.0,20045.0,2022-09-21 00:00:00,sell,15m,2
881,closed,0.0058,1.0,-0.014679827891672994,1663783140000.0,1663783200000,19869.5,19755.0,1663783200000.0,20045.0,2022-09-19 00:00:00,sell,1m,4
880,closed,0.0078,1.0,-0.022677992908344175,1663783140000.0,1663783200000,19755.0,19600.5,1663783200000.0,20045.0,2022-09-19 00:00:00,sell,1m,3
909,closed,0.0069,1.0,-0.019712928815897694,1663783200000.0,1663783260000,18716.0,18845.5,1663783200000.0,18474.0,2022-09-21 00:00:00,buy,1m,-4
916,closed,0.0103,1.0,-0.0139099645928174,1663783200000.0,1663783260000,19976.0,19770.0,1663783200000.0,20045.0,2022-09-21 00:00:00,sell,15m,3
908,closed,0.0057,1.0,-0.012930113272066682,1663783200000.0,1663783260000,18610.0,18716.0,1663783200000.0,18474.0,2022-09-21 00:00:00,buy,15m,-3
899,closed,0.0151,1.0,-0.01880559085133418,1663783200000.0,1663783260000,19976.0,19675.0,1663783200000.0,20045.0,2022-09-20 00:00:00,sell,15m,3
892,closed,0.0141,1.0,-0.021063508465145854,1663783200000.0,1663783260000,18610.0,18871.5,1663783200000.0,18474.0,2022-09-20 00:00:00,buy,15m,-3
907,closed,0.0276,103.0,-0.027404621171413217,1663798620000.0,1663804800000,18110.0,18610.0,1663798620000.0,18100.0,2022-09-21 00:00:00,buy,15m,-4
891,closed,0.0276,103.0,-0.027404621171413217,1663798620000.0,1663804800000,18110.0,18610.0,1663798620000.0,18100.0,2022-09-20 00:00:00,buy,15m,-4
926,closed,0.0173,30798.0,-0.11601637107776262,1663814520000.0,1665662400000,18647.0,18325.0,1664916540000.0,20451.0,2022-09-22 00:00:00,sell,1m,-2
927,closed,0.0273,1646.0,-0.04673674049444951,1663835640000.0,1663934400000,19171.0,18647.0,1663888140000.0,19518.5,2022-09-22 00:00:00,sell,1m,2
928,closed,0.0114,23.0,-0.01606593291951385,1663875420000.0,1663876800000,19392.0,19171.0,1663876080000.0,19479.0,2022-09-22 00:00:00,sell,1m,3
943,closed,0.0046,45.0,-0.007820997565649765,1663891200000.0,1663893900000,19396.0,19307.0,1663891380000.0,19458.0,2022-09-23 00:00:00,sell,1m,3
942,closed,0.0046,123.0,-0.00956382759331821,1663894620000.0,1663902000000,19307.0,19396.0,1663896780000.0,19210.5,2022-09-23 00:00:00,buy,1m,2
941,closed,0.01,688.0,-0.040529341689542656,1663921920000.0,1663963200000,19116.0,19307.0,1663943100000.0,18524.5,2022-09-23 00:00:00,buy,1m,-2
940,closed,0.0119,525.0,-0.03094266582967148,1663931700000.0,1663963200000,18892.0,19116.0,1663943100000.0,18524.5,2022-09-23 00:00:00,buy,1m,-3
939,closed,0.0068,369.0,-0.019452678382384077,1663941060000.0,1663963200000,18764.5,18892.0,1663943100000.0,18524.5,2022-09-23 00:00:00,buy,1m,-4
938,closed,0.0109,57.0,-0.012790108982386954,1663941780000.0,1663945200000,18561.5,18764.5,1663943100000.0,18524.5,2022-09-23 00:00:00,buy,15m,-3
958,closed,0.0122,29.0,-0.01253934942287513,1663977660000.0,1663979400000,19295.0,19060.0,1663977660000.0,19299.0,2022-09-24 00:00:00,sell,1m,3
957,closed,0.0123,3316.0,-0.03495724280901788,1663980240000.0,1664179200000,19060.0,19295.0,1664143320000.0,18620.5,2022-09-24 00:00:00,buy,1m,2
956,closed,0.0082,48.0,-0.008551941238195172,1664003520000.0,1664006400000,18905.0,19060.0,1664003520000.0,18897.0,2022-09-24 00:00:00,buy,1m,-2
973,closed,0.0064,1196.0,-0.019313019684934783,1664064240000.0,1664136000000,18943.0,18821.5,1664106540000.0,19185.0,2022-09-25 00:00:00,sell,1m,-2
974,closed,0.0057,58.0,-0.005886079290503088,1664078520000.0,1664082000000,19051.5,18943.0,1664078520000.0,19054.5,2022-09-25 00:00:00,sell,1m,2
975,closed,0.0033,13.0,-0.0035692727606750126,1664090220000.0,1664091000000,19114.0,19051.5,1664090220000.0,19119.5,2022-09-25 00:00:00,sell,1m,3
972,closed,0.0065,141.0,-0.017024758485984268,1664141940000.0,1664150400000,18821.5,18943.0,1664143320000.0,18620.5,2022-09-25 00:00:00,buy,1m,-3
971,closed,0.0011,3.0,-0.010387057354621044,1664141940000.0,1664142120000,18801.5,18821.5,1664141940000.0,18626.0,2022-09-25 00:00:00,buy,1m,-4
970,closed,0.0027,3.0,-0.009334361620083505,1664141940000.0,1664142120000,18750.0,18801.5,1664141940000.0,18626.0,2022-09-25 00:00:00,buy,15m,-2
955,closed,0.0078,141.0,-0.015048928854800317,1664141940000.0,1664150400000,18759.0,18905.0,1664143320000.0,18620.5,2022-09-24 00:00:00,buy,1m,-3
990,closed,0.0088,228.0,-0.013778526901570484,1664151120000.0,1664164800000,18855.0,18688.5,1664162520000.0,18946.0,2022-09-26 00:00:00,sell,1m,-2
991,closed,0.0046,8.0,-0.0048263060196234425,1664162520000.0,1664163000000,18942.0,18855.0,1664162520000.0,18946.0,2022-09-26 00:00:00,sell,1m,2
989,closed,0.0089,46.0,-0.0098117210289048,1664172840000.0,1664175600000,18688.5,18855.0,1664175600000.0,18670.0,2022-09-26 00:00:00,buy,1m,-3
992,closed,0.0031,173.0,-0.019876464998416218,1664179620000.0,1664190000000,19001.0,18942.0,1664182860000.0,19318.5,2022-09-26 00:00:00,sell,1m,3
993,closed,0.0057,150.0,-0.016709646860691544,1664181000000.0,1664190000000,19110.0,19001.0,1664182860000.0,19318.5,2022-09-26 00:00:00,sell,1m,4
976,closed,0.0038,15.0,-0.009495657633148477,1664181900000.0,1664182800000,19186.0,19114.0,1664182800000.0,19295.5,2022-09-25 00:00:00,sell,1m,4
994,closed,0.0057,14.0,-0.009706959706959707,1664181960000.0,1664182800000,19219.0,19110.0,1664182800000.0,19295.5,2022-09-26 00:00:00,sell,15m,2
977,closed,0.0017,1.0,-0.002319399562180757,1664181960000.0,1664182020000,19219.0,19186.0,1664181960000.0,19230.5,2022-09-25 00:00:00,sell,15m,2
1010,closed,0.0024,11.0,-0.003895092183848351,1664236860000.0,1664237520000,19208.5,19255.0,1664237040000.0,19180.0,2022-09-27 00:00:00,buy,1m,3
1011,closed,0.0024,948.0,-0.061170835827888695,1664237520000.0,1664294400000,19255.0,19208.5,1664281200000.0,20383.5,2022-09-27 00:00:00,sell,1m,4
1012,closed,0.0046,1.0,-0.005193456245131135,1664237640000.0,1664237700000,19343.5,19255.0,1664237640000.0,19355.0,2022-09-27 00:00:00,sell,15m,3
959,closed,0.0051,893.0,-0.056413578647317955,1664240820000.0,1664294400000,19394.5,19295.0,1664281200000.0,20383.5,2022-09-24 00:00:00,sell,1m,4
960,closed,0.0049,882.0,-0.05099383845935703,1664241480000.0,1664294400000,19490.0,19394.5,1664281200000.0,20383.5,2022-09-24 00:00:00,sell,15m,3
944,closed,0.0063,882.0,-0.05091255929057538,1664241480000.0,1664294400000,19518.5,19396.0,1664281200000.0,20383.5,2022-09-23 00:00:00,sell,1m,4
978,closed,0.0159,881.0,-0.06059108174202612,1664241540000.0,1664294400000,19529.5,19219.0,1664281200000.0,20383.5,2022-09-25 00:00:00,sell,15m,3
995,closed,0.0184,880.0,-0.06059108174202612,1664241600000.0,1664294400000,19580.0,19219.0,1664281200000.0,20383.5,2022-09-26 00:00:00,sell,15m,3
1013,closed,0.0223,869.0,-0.053764830563238296,1664242260000.0,1664294400000,19785.0,19343.5,1664281200000.0,20383.5,2022-09-27 00:00:00,sell,15m,4
945,closed,0.0135,869.0,-0.04431693009196403,1664242260000.0,1664294400000,19785.0,19518.5,1664281200000.0,20383.5,2022-09-23 00:00:00,sell,15m,3
979,closed,0.0257,781.0,-0.04372871809314115,1664247540000.0,1664294400000,20045.0,19529.5,1664281200000.0,20383.5,2022-09-25 00:00:00,sell,15m,4
929,closed,0.0326,781.0,-0.051129331683168314,1664247540000.0,1664294400000,20045.0,19392.0,1664281200000.0,20383.5,2022-09-22 00:00:00,sell,1m,4
961,closed,0.0277,781.0,-0.045844022575679835,1664247540000.0,1664294400000,20045.0,19490.0,1664281200000.0,20383.5,2022-09-24 00:00:00,sell,15m,4
996,closed,0.0232,781.0,-0.041036772216547494,1664247540000.0,1664294400000,20045.0,19580.0,1664281200000.0,20383.5,2022-09-26 00:00:00,sell,15m,4
863,closed,0.005,50.0,-0.014418151378095405,1664248200000.0,1664251200000,20111.0,20009.5,1664248260000.0,20298.0,2022-09-18 00:00:00,sell,1m,2
946,closed,0.0174,770.0,-0.03025018953752843,1664248200000.0,1664294400000,20135.0,19785.0,1664281200000.0,20383.5,2022-09-23 00:00:00,sell,15m,4
882,closed,0.0132,530.0,-0.024711240846523565,1664248200000.0,1664280000000,20135.0,19869.5,1664259660000.0,20360.5,2022-09-19 00:00:00,sell,15m,2
883,closed,0.0041,1.0,-0.008095356344673454,1664248260000.0,1664248320000,20217.5,20135.0,1664248260000.0,20298.0,2022-09-19 00:00:00,sell,15m,3
930,closed,0.0065,49.0,-0.012621601396857071,1664248260000.0,1664251200000,20176.5,20045.0,1664248260000.0,20298.0,2022-09-22 00:00:00,sell,15m,4
917,closed,0.0099,49.0,-0.016119343211854226,1664248260000.0,1664251200000,20176.5,19976.0,1664248260000.0,20298.0,2022-09-21 00:00:00,sell,15m,4
865,closed,0.0014,1.0,-0.007469909418041941,1664248260000.0,1664248320000,20176.5,20147.5,1664248260000.0,20298.0,2022-09-18 00:00:00,sell,1m,4
864,closed,0.0018,19.0,-0.009298393913778529,1664248260000.0,1664249400000,20147.5,20111.0,1664248260000.0,20298.0,2022-09-18 00:00:00,sell,1m,3
900,closed,0.0197,160.0,-0.0203994793752503,1664281200000.0,1664290800000,20377.5,19976.0,1664281200000.0,20383.5,2022-09-20 00:00:00,sell,15m,4
817,closed,0.0074,8.0,-0.007737182973253572,1664281200000.0,1664281680000,20377.5,20227.0,1664281200000.0,20383.5,2022-09-15 00:00:00,sell,1m,4
1009,closed,0.0029,1.0,-0.0030455267199416924,1664296980000.0,1664297040000,19152.5,19208.5,1664296980000.0,19150.0,2022-09-27 00:00:00,buy,1m,2
1008,closed,0.0041,7.0,-0.012870382456598356,1664297340000.0,1664297760000,19073.5,19152.5,1664297520000.0,18906.0,2022-09-27 00:00:00,buy,1m,-2
1007,closed,0.0025,4.0,-0.00878181770519307,1664297400000.0,1664297640000,19025.0,19073.5,1664297520000.0,18906.0,2022-09-27 00:00:00,buy,1m,-3
1006,closed,0.0035,2.0,-0.006254927726675427,1664297520000.0,1664297640000,18959.0,19025.0,1664297520000.0,18906.0,2022-09-27 00:00:00,buy,1m,-4
1025,closed,0.0065,51.0,-0.012323572782810197,1664323740000.0,1664326800000,19112.0,18988.0,1664324940000.0,19222.0,2022-09-28 00:00:00,sell,1m,-2
1024,closed,0.0065,392.0,-0.03448095437421515,1664328480000.0,1664352000000,18988.0,19112.0,1664332860000.0,18453.0,2022-09-28 00:00:00,buy,1m,-3
1023,closed,0.0101,343.0,-0.028175689909416473,1664331420000.0,1664352000000,18798.5,18988.0,1664332860000.0,18453.0,2022-09-28 00:00:00,buy,1m,-4
1022,closed,0.0005,103.0,-0.018379125994095274,1664331420000.0,1664337600000,18789.0,18798.5,1664332860000.0,18453.0,2022-09-28 00:00:00,buy,15m,-3
1005,closed,0.0127,343.0,-0.026689171369797985,1664331420000.0,1664352000000,18722.0,18959.0,1664332860000.0,18453.0,2022-09-27 00:00:00,buy,15m,-2
954,closed,0.011,37.0,-0.016312170158324004,1664331780000.0,1664334000000,18555.0,18759.0,1664332860000.0,18453.0,2022-09-24 00:00:00,buy,1m,-4
988,closed,0.0037,37.0,-0.01260133237017417,1664331780000.0,1664334000000,18620.5,18688.5,1664332860000.0,18453.0,2022-09-26 00:00:00,buy,1m,-4
1021,closed,0.0143,97.0,-0.017882803768162224,1664331780000.0,1664337600000,18524.5,18789.0,1664332860000.0,18453.0,2022-09-28 00:00:00,buy,15m,-4
1004,closed,0.0139,19.0,-0.014368123063775237,1664332860000.0,1664334000000,18466.0,18722.0,1664332860000.0,18453.0,2022-09-27 00:00:00,buy,15m,-3
987,closed,0.0084,4.0,-0.008995461990816573,1664332860000.0,1664333100000,18466.0,18620.5,1664332860000.0,18453.0,2022-09-26 00:00:00,buy,15m,-3
969,closed,0.0154,19.0,-0.01584,1664332860000.0,1664334000000,18466.0,18750.0,1664332860000.0,18453.0,2022-09-25 00:00:00,buy,15m,-3
1026,closed,0.0227,1200.0,-0.03552741732942654,1664380800000.0,1664452800000,19555.0,19112.0,1664400480000.0,19791.0,2022-09-28 00:00:00,sell,1m,2
1042,closed,0.0055,115.0,-0.013160956690368455,1664409900000.0,1664416800000,19444.5,19337.5,1664415300000.0,19592.0,2022-09-29 00:00:00,sell,1m,-2
1043,closed,0.0066,27.0,-0.007585692612306822,1664415180000.0,1664416800000,19573.0,19444.5,1664415300000.0,19592.0,2022-09-29 00:00:00,sell,1m,2
1041,closed,0.0055,10.0,-0.009694258016405667,1664417100000.0,1664417700000,19337.5,19444.5,1664417160000.0,19256.0,2022-09-29 00:00:00,buy,1m,-3
1040,closed,0.0047,26.0,-0.011247575953458306,1664454840000.0,1664456400000,19247.0,19337.5,1664454960000.0,19120.0,2022-09-29 00:00:00,buy,1m,-4
1039,closed,0.0081,19.0,-0.01771704681249026,1664458860000.0,1664460000000,19092.5,19247.0,1664459400000.0,18906.0,2022-09-29 00:00:00,buy,15m,-2
1062,closed,0.0049,28.0,-0.007459836545561016,1664496120000.0,1664497800000,19542.5,19638.5,1664497380000.0,19492.0,2022-09-30 00:00:00,buy,1m,3
1044,closed,0.0048,5.0,-0.006233076176365401,1664497920000.0,1664498220000,19667.5,19573.0,1664498160000.0,19695.0,2022-09-29 00:00:00,sell,1m,3
1063,closed,0.0049,5.0,-0.007803505181015735,1664497920000.0,1664498220000,19638.5,19542.5,1664498160000.0,19695.0,2022-09-30 00:00:00,sell,1m,4
1061,closed,0.0058,5.0,-0.005910195727261098,1664498400000.0,1664498700000,19430.0,19542.5,1664498400000.0,19427.0,2022-09-30 00:00:00,buy,1m,2
1060,closed,0.0055,59.0,-0.007205352547606794,1664506860000.0,1664510400000,19324.5,19430.0,1664506860000.0,19290.0,2022-09-30 00:00:00,buy,1m,-2
1059,closed,0.0043,1.0,-0.009780330668322595,1664541000000.0,1664541060000,19242.0,19324.5,1664541000000.0,19135.5,2022-09-30 00:00:00,buy,1m,-3
1045,closed,0.0062,23.0,-0.020109317401805007,1664548620000.0,1664550000000,19791.0,19667.5,1664550000000.0,20063.0,2022-09-29 00:00:00,sell,1m,4
1046,closed,0.0075,13.0,-0.013743620837754536,1664549220000.0,1664550000000,19940.0,19791.0,1664550000000.0,20063.0,2022-09-29 00:00:00,sell,15m,3
1027,closed,0.0193,73.0,-0.03119406801329583,1664549220000.0,1664553600000,19940.0,19555.0,1664550720000.0,20165.0,2022-09-28 00:00:00,sell,1m,3
1064,closed,0.0151,73.0,-0.026809583216640783,1664549220000.0,1664553600000,19940.0,19638.5,1664550720000.0,20165.0,2022-09-30 00:00:00,sell,15m,3
1028,closed,0.0099,23.0,-0.011283851554663993,1664550420000.0,1664551800000,20139.5,19940.0,1664550720000.0,20165.0,2022-09-28 00:00:00,sell,1m,4
1078,closed,0.0066,234.0,-0.008649936549866625,1664582760000.0,1664596800000,19435.0,19306.5,1664583600000.0,19473.5,2022-10-01 00:00:00,sell,1m,-2
1077,closed,0.0067,3274.0,-0.028016465140210958,1664601960000.0,1664798400000,19306.5,19435.0,1664751960000.0,18890.5,2022-10-01 00:00:00,buy,1m,-3
1076,closed,0.0036,16.0,-0.00808018025017481,1664623740000.0,1664624700000,19236.5,19306.5,1664623740000.0,19150.5,2022-10-01 00:00:00,buy,1m,-4
1096,closed,0.003,24.0,-0.003662908505221593,1664670060000.0,1664671500000,19305.5,19247.0,1664670120000.0,19317.5,2022-10-02 00:00:00,sell,1m,2
1095,closed,0.003,74.0,-0.004092098106757142,1664671560000.0,1664676000000,19247.0,19305.5,1664671620000.0,19226.5,2022-10-02 00:00:00,buy,1m,-2
1097,closed,0.001,10.0,-0.001269068400196835,1664676180000.0,1664676780000,19324.0,19305.5,1664676180000.0,19330.0,2022-10-02 00:00:00,sell,1m,3
1098,closed,0.0008,7.0,-0.0013454771268888428,1664688180000.0,1664688600000,19339.5,19324.0,1664688180000.0,19350.0,2022-10-02 00:00:00,sell,1m,4
1094,closed,0.0013,1.0,-0.0023120486309554738,1664703720000.0,1664703780000,19221.5,19247.0,1664703720000.0,19202.5,2022-10-02 00:00:00,buy,1m,-3
1093,closed,0.0015,49.0,-0.010066852222771375,1664705460000.0,1664708400000,19192.0,19221.5,1664706240000.0,19028.0,2022-10-02 00:00:00,buy,1m,-4
1057,closed,0.0007,1.0,-0.0038991966084840238,1664705760000.0,1664705820000,19092.5,19106.5,1664705760000.0,19032.0,2022-09-30 00:00:00,buy,15m,-2
1058,closed,0.0071,44.0,-0.011121505041056023,1664705760000.0,1664708400000,19106.5,19242.0,1664706240000.0,19028.0,2022-09-30 00:00:00,buy,1m,-4
1075,closed,0.0075,44.0,-0.010838770046526135,1664705760000.0,1664708400000,19092.5,19236.5,1664706240000.0,19028.0,2022-10-01 00:00:00,buy,15m,-2
1092,closed,0.0108,54.0,-0.015709670696123383,1664751960000.0,1664755200000,18987.0,19192.0,1664751960000.0,18890.5,2022-10-02 00:00:00,buy,15m,-2
1111,closed,0.0086,12240.0,-0.0826076599348879,1664755200000.0,1665489600000,19055.0,18890.5,1664916540000.0,20451.0,2022-10-03 00:00:00,sell,1m,-3
1112,closed,0.0038,174.0,-0.010076095512988718,1664759160000.0,1664769600000,19128.0,19055.0,1664761680000.0,19247.0,2022-10-03 00:00:00,sell,1m,-2
1113,closed,0.0055,12.0,-0.0062212463404433295,1664761680000.0,1664762400000,19234.0,19128.0,1664761680000.0,19247.0,2022-10-03 00:00:00,sell,1m,2
1114,closed,0.003,5.0,-0.0034314235208484974,1664777220000.0,1664777520000,19291.0,19234.0,1664777220000.0,19300.0,2022-10-03 00:00:00,sell,1m,3
1115,closed,0.0021,7536.0,-0.06013166761702348,1664807040000.0,1665259200000,19332.0,19291.0,1664916540000.0,20451.0,2022-10-03 00:00:00,sell,1m,4
1099,closed,0.013,5634.0,-0.05747304739005662,1664820360000.0,1665158400000,19594.0,19339.5,1664916540000.0,20451.0,2022-10-02 00:00:00,sell,15m,2
1116,closed,0.0134,5634.0,-0.05788330229671012,1664820360000.0,1665158400000,19594.0,19332.0,1664916540000.0,20451.0,2022-10-03 00:00:00,sell,15m,2
1079,closed,0.0112,5324.0,-0.05227682016979676,1664838960000.0,1665158400000,19654.5,19435.0,1664916540000.0,20451.0,2022-10-01 00:00:00,sell,1m,2
1133,closed,0.0028,9.0,-0.0029771749917300696,1664841720000.0,1664842260000,19594.5,19649.5,1664841720000.0,19591.0,2022-10-04 00:00:00,buy,1m,2
1134,closed,0.0028,19.0,-0.006149684860547603,1664842260000.0,1664843400000,19649.5,19594.5,1664842560000.0,19715.0,2022-10-04 00:00:00,sell,1m,3
1135,closed,0.0036,4650.0,-0.04078984198071198,1664865000000.0,1665144000000,19720.0,19649.5,1664916540000.0,20451.0,2022-10-04 00:00:00,sell,1m,4
1080,closed,0.0087,4647.0,-0.04052507059452034,1664865180000.0,1665144000000,19827.5,19654.5,1664916540000.0,20451.0,2022-10-01 00:00:00,sell,1m,3
1136,closed,0.0099,4601.0,-0.03706896551724138,1664867940000.0,1665144000000,19917.0,19720.0,1664916540000.0,20451.0,2022-10-04 00:00:00,sell,15m,3
1081,closed,0.0045,41.0,-0.007817425293153449,1664867940000.0,1664870400000,19917.0,19827.5,1664869500000.0,19982.5,2022-10-01 00:00:00,sell,1m,4
1117,closed,0.0162,4601.0,-0.04373787894253343,1664867940000.0,1665144000000,19917.0,19594.0,1664916540000.0,20451.0,2022-10-03 00:00:00,sell,15m,3
1100,closed,0.0174,4575.0,-0.04373787894253343,1664869500000.0,1665144000000,19940.0,19594.0,1664916540000.0,20451.0,2022-10-02 00:00:00,sell,15m,3
1118,closed,0.0123,119.0,-0.01922980368529397,1664892060000.0,1664899200000,20165.0,19917.0,1664892060000.0,20300.0,2022-10-03 00:00:00,sell,15m,4
